Pop_UID,Species_code,Pop_ID,Pop_Name,CU_ID,Lat,Lon,FAZ,JAZ,MAZ,Species,TimeSeriesData_Species,TimeSeriesData_Pop_Name,WSP_ts,Data_msg_code
PKO-01.47023,PKO,47023,RYDER CREEK,PKO-01,49.08148685,-121.8842796,LFR,LFR+GStr,GStr,Pink,Pk_Fraser,RYDER CREEK,no,Raw_ts
PKO-01.45006,PKO,45006,SAWMILL CREEK,PKO-01,49.61236094,-121.4117932,FRCany,FRCany+GStr,GStr,Pink,Pk_Fraser,SAWMILL CREEK,no,Raw_ts
PKO-01.46292,PKO,46292,SCOTCH CREEK,PKO-01,50.90709332,-119.4921574,STh,STh+GStr,GStr,Pink,Pk_Fraser,SCOTCH CREEK,no,Raw_ts
PKO-01.47195,PKO,47195,SETON AND CAYOOSH CREEKS,PKO-01,50.66816976,-121.9730513,MFR,MFR+GStr,GStr,Pink,Pk_Fraser,SETON AND CAYOOSH CREEKS,no,Raw_ts
PKO-01.44540,PKO,44540,SETON RIVER,PKO-01,50.68129511,-121.9270209,MFR,MFR+GStr,GStr,Pink,Pk_Fraser,SETON RIVER,no,Raw_ts
PKO-01.45768,PKO,45768,SHUSWAP LAKE,PKO-01,50.8816175,-119.5591186,STh,STh+GStr,GStr,Pink,Pk_Fraser,SHUSWAP LAKE,no,Raw_ts
PKO-01.48011,PKO,48011,SILVERDALE CREEK,PKO-01,49.13375084,-122.3580502,LFR,LFR+GStr,GStr,Pink,Pk_Fraser,SILVERDALE CREEK,no,Raw_ts
PKO-01.47119,PKO,47119,SILVERHOPE CREEK,PKO-01,49.37022289,-121.463219,FRCany,FRCany+GStr,GStr,Pink,Pk_Fraser,SILVERHOPE CREEK,no,Raw_ts
PKO-01.47034,PKO,47034,SLESSE CREEK,PKO-01,49.07812985,-121.7085116,LFR,LFR+GStr,GStr,Pink,Pk_Fraser,SLESSE CREEK,no,Raw_ts
PKO-01.46095,PKO,46095,SLOQUET CREEK,PKO-01,49.76499948,-122.2029894,LILL,LILL+GStr,GStr,Pink,Pk_Fraser,SLOQUET CREEK,no,Raw_ts
PKO-01.46222,PKO,46222,SOUTH THOMPSON RIVER,PKO-01,50.6808542,-120.33779,STh,STh+GStr,GStr,Pink,Pk_Fraser,SOUTH THOMPSON RIVER,no,Raw_ts
PKO-01.47151,PKO,47151,SPUZZUM CREEK,PKO-01,49.66692696,-121.4139436,FRCany,FRCany+GStr,GStr,Pink,Pk_Fraser,SPUZZUM CREEK,no,Raw_ts
PKO-01.46036,PKO,46036,SQUAWKUM CREEK,PKO-01,49.23323772,-122.0001515,LFR,LFR+GStr,GStr,Pink,Pk_Fraser,SQUAWKUM CREEK,no,Raw_ts
PKO-01.48007,PKO,48007,STAVE RIVER,PKO-01,49.17248681,-122.4235141,LFR,LFR+GStr,GStr,Pink,Pk_Fraser,STAVE RIVER,no,Raw_ts
PKO-01.46051,PKO,46051,STEELHEAD CREEK,PKO-01,49.22531499,-122.3519529,LFR,LFR+GStr,GStr,Pink,Pk_Fraser,STEELHEAD CREEK,no,Raw_ts
PKO-01.47171,PKO,47171,STEIN RIVER,PKO-01,50.28873332,-121.6300932,MFR,MFR+GStr,GStr,Pink,Pk_Fraser,STEIN RIVER,no,Raw_ts
PKO-01.45007,PKO,45007,STOYOMA CREEK,PKO-01,49.89569633,-121.4478696,FRCany,FRCany+GStr,GStr,Pink,Pk_Fraser,STOYOMA CREEK,no,Raw_ts
PKO-01.47129,PKO,47129,SUCKER CREEK,PKO-01,49.38284718,-121.4232325,FRCany,FRCany+GStr,GStr,Pink,Pk_Fraser,SUCKER CREEK,no,Raw_ts
PKO-01.47017,PKO,47017,SWELTZER RIVER,PKO-01,49.09355019,-121.9626553,LFR,LFR+GStr,GStr,Pink,Pk_Fraser,SWELTZER RIVER,no,Raw_ts
PKO-01.47027,PKO,47027,TAMIHI CREEK,PKO-01,49.07039072,-121.8413471,LFR,LFR+GStr,GStr,Pink,Pk_Fraser,TAMIHI CREEK,no,Raw_ts
PKO-01.47179,PKO,47179,TEXAS CREEK,PKO-01,50.56589347,-121.8074096,MFR,MFR+GStr,GStr,Pink,Pk_Fraser,TEXAS CREEK,no,Raw_ts
PKO-01.46161,PKO,46161,THOMPSON RIVER,PKO-01,50.23695586,-121.5821611,LTh,LTh+GStr,GStr,Pink,Pk_Fraser,THOMPSON RIVER,no,Raw_ts
PKO-01.46061,PKO,46061,TROUT LAKE CREEK,PKO-01,49.3419005,-121.7474738,LFR,LFR+GStr,GStr,Pink,Pk_Fraser,TROUT LAKE CREEK,no,Raw_ts
PKO-01.45104,PKO,45104,UPPER & LOWER SETON CHANNELS,PKO-01,50.68129511,-121.9270209,MFR,MFR+GStr,GStr,Pink,Pk_Fraser,UPPER & LOWER SETON CHANNELS,no,Raw_ts
PKO-01.46988,PKO,46988,UPPER CHILLIWACK RIVER,PKO-01,49.01504784,-121.4086645,LFR,LFR+GStr,GStr,Pink,Pk_Fraser,UPPER CHILLIWACK RIVER,no,Raw_ts
PKO-01.47919,PKO,47919,UPPER PITT RIVER,PKO-01,49.56628595,-122.6343385,LFR,LFR+GStr,GStr,Pink,Pk_Fraser,UPPER PITT RIVER,no,Raw_ts
PKO-01.47101,PKO,47101,WAHLEACH CREEK,PKO-01,49.31677359,-121.6262802,LFR,LFR+GStr,GStr,Pink,Pk_Fraser,WAHLEACH CREEK,no,Raw_ts
PKO-01.44655,PKO,44655,WATSON BAR CREEK,PKO-01,51.134848,-122.0403474,MFR,MFR+GStr,GStr,Pink,Pk_Fraser,WATSON BAR CREEK,no,Raw_ts
PKO-01.45088,PKO,45088,WEAVER CHANNEL,PKO-01,49.3212,-121.8836,LFR,LFR+GStr,GStr,Pink,Pk_Fraser,WEAVER CHANNEL,no,Raw_ts
PKO-01.46046,PKO,46046,WEAVER CREEK,PKO-01,49.31411526,-121.8770135,LFR,LFR+GStr,GStr,Pink,Pk_Fraser,WEAVER CREEK,no,Raw_ts
PKO-01.48000,PKO,48000,WHONNOCK CREEK,PKO-01,49.17386181,-122.4601979,LFR,LFR+GStr,GStr,Pink,Pk_Fraser,WHONNOCK CREEK,no,Raw_ts
PKO-01.47956,PKO,47956,WIDGEON CREEK,PKO-01,49.35569131,-122.6319894,LFR,LFR+GStr,GStr,Pink,Pk_Fraser,WIDGEON CREEK,no,Raw_ts
PKO-01.45311,PKO,45311,WILLIAMS LAKE RIVER,PKO-01,52.16404046,-122.2714706,MFR,MFR+GStr,GStr,Pink,Pk_Fraser,WILLIAMS LAKE RIVER,no,Raw_ts
PKO-01.47233,PKO,47233,YALAKOM RIVER,PKO-01,50.86386746,-122.1719442,MFR,MFR+GStr,GStr,Pink,Pk_Fraser,YALAKOM RIVER,no,Raw_ts
PKO-01.47148,PKO,47148,YALE CREEK,PKO-01,49.56236025,-121.4244469,FRCany,FRCany+GStr,GStr,Pink,Pk_Fraser,YALE CREEK,no,Raw_ts
PKO-02.48798,PKO,48798,SHANNON CREEK,PKO-02,49.67443476,-123.1612421,SC,SC+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-02.49821,PKO,49821,RICHARDS CREEK,PKO-02,49.3844362,-122.8635078,SC,SC+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-02.49826,PKO,49826,INDIAN RIVER,PKO-02,49.46469148,-122.8822693,SC,SC+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-02.49841,PKO,49841,SEYMOUR RIVER,PKO-02,49.30304157,-123.0250671,SC,SC+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-02.49851,PKO,49851,LYNN CREEK,PKO-02,49.30030434,-123.039372,SC,SC+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-02.49871,PKO,49871,CAPILANO RIVER,PKO-02,49.32113461,-123.1411351,SC,SC+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-02.49876,PKO,49876,BROTHERS CREEK,PKO-02,49.32861977,-123.1306942,SC,SC+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-02.49908,PKO,49908,STAWAMUS RIVER,PKO-02,49.68840236,-123.151017,SC,SC+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-02.49931,PKO,49931,MAMQUAM RIVER,PKO-02,49.73218116,-123.14798,SC,SC+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-02.49959,PKO,49959,MASHITER CREEK,PKO-02,49.73377476,-123.1146857,SC,SC+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-02.49967,PKO,49967,MAMQUAM SPAWNING CHANNEL,PKO-02,49.7298,-123.1213,SC,SC+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-02.49987,PKO,49987,CHEAKAMUS RIVER,PKO-02,49.77814025,-123.1719228,SC,SC+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-02.50002,PKO,50002,MOODY CHANNEL,PKO-02,49.7998,-123.1513,SC,SC+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-03.39979,PKO,39979,CHEMAINUS RIVER,PKO-03,48.90015671,-123.6784421,EVI,EVI+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-03.40019,PKO,40019,COWICHAN RIVER,PKO-03,48.75355112,-123.6370155,EVI,EVI+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-03.40149,PKO,40149,SOOKE RIVER,PKO-03,48.38488389,-123.7000992,WVI,WVI+WVI,WVI,Pink,NA,NA,no,Raw_ts
PKO-03.45718,PKO,45718,NAPOLEON CREEK,PKO-03,49.06938949,-123.8650543,EVI,EVI+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-03.45851,PKO,45851,HEADQUARTERS CREEK,PKO-03,49.7672305,-125.1187464,EVI,EVI+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-03.48618,PKO,48618,LANGDALE CREEK,PKO-03,49.43302533,-123.4742353,SC,SC+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-03.48628,PKO,48628,CHASTER CREEK,PKO-03,49.39000051,-123.5553883,SC,SC+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-03.48638,PKO,48638,ROBERTS CREEK,PKO-03,49.41957244,-123.6412921,SC,SC+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-03.48658,PKO,48658,WILSON CREEK,PKO-03,49.43909478,-123.7100215,SC,SC+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-03.48668,PKO,48668,CHAPMAN CREEK,PKO-03,49.43992372,-123.7230478,SC,SC+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-03.48758,PKO,48758,CARLSON CREEK,PKO-03,49.54256573,-123.8022723,SC,SC+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-03.48778,PKO,48778,BURNET CREEK,PKO-03,49.50012352,-123.7461254,SC,SC+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-03.48788,PKO,48788,ANGUS CREEK,PKO-03,49.50957915,-123.7562721,SC,SC+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-03.48808,PKO,48808,GRAY CREEK,PKO-03,49.53924323,-123.7646754,SC,SC+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-03.48818,PKO,48818,SECHELT CREEK,PKO-03,49.68074494,-123.5539549,SC,SC+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-03.48838,PKO,48838,TZOONIE RIVER,PKO-03,49.79144253,-123.7198413,SC,SC+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-03.48848,PKO,48848,EARLE CREEK,PKO-03,49.73524863,-123.8877448,SC,SC+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-03.48858,PKO,48858,VANCOUVER RIVER,PKO-03,49.92219031,-123.8687413,SC,SC+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-03.48878,PKO,48878,DESERTED RIVER,PKO-03,50.0926524,-123.7419792,SC,SC+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-03.48888,PKO,48888,TSUAHDI CREEK,PKO-03,50.10169731,-123.7031592,SC,SC+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-03.48898,PKO,48898,SKWAWKA RIVER,PKO-03,50.20788175,-123.9882735,SC,SC+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-03.48918,PKO,48918,BRITTAIN RIVER,PKO-03,49.99916985,-124.0127066,SC,SC+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-03.48958,PKO,48958,JEFFERD CREEK,PKO-03,49.77451391,-124.2801219,SC,SC+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-03.48978,PKO,48978,LOIS RIVER,PKO-03,49.77344197,-124.3305484,SC,SC+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-03.48988,PKO,48988,WHITTALL CREEK,PKO-03,49.77671963,-124.352794,SC,SC+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-03.48998,PKO,48998,LANG CREEK,PKO-03,49.77687315,-124.3707159,SC,SC+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-03.49018,PKO,49018,DEIGHTON CREEK,PKO-03,49.79266681,-124.4663096,SC,SC+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-03.49058,PKO,49058,SLIAMMON CREEK,PKO-03,49.89532968,-124.6046711,SC,SC+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-03.49068,PKO,49068,OKEOVER CREEK,PKO-03,49.962477,-124.6735007,SC,SC+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-03.49078,PKO,49078,THEODOSIA RIVER,PKO-03,50.08302451,-124.651821,SC,SC+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-03.49108,PKO,49108,FORBES CREEK,PKO-03,50.24262816,-124.588282,SC,SC+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-03.49118,PKO,49118,FORBES BAY CREEK,PKO-03,50.27443205,-124.6212247,SC,SC+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-03.49128,PKO,49128,PENDRELL SOUND CREEK,PKO-03,50.27362597,-124.7295074,SC,SC+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-03.49798,PKO,49798,TOBA RIVER,PKO-03,50.49767723,-124.3505413,SC,SC+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-03.49926,PKO,49926,SQUAMISH RIVER,PKO-03,49.70083431,-123.1827509,SC,SC+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-03.50032,PKO,50032,ASHLU CREEK,PKO-03,49.89793063,-123.2962551,SC,SC+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-03.50052,PKO,50052,JULY CREEK,PKO-03,49.99383673,-123.3304781,SC,SC+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-03.50067,PKO,50067,SPRING CREEK,PKO-03,50.02038654,-123.3519778,SC,SC+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-03.50072,PKO,50072,SHOVELNOSE CREEK,PKO-03,50.06835578,-123.3433192,SC,SC+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-03.50104,PKO,50104,MCNAB CREEK,PKO-03,49.5628051,-123.3810167,SC,SC+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-03.50114,PKO,50114,RAINY RIVER,PKO-03,49.52197051,-123.4805989,SC,SC+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-03.50124,PKO,50124,MCNAIR CREEK,PKO-03,49.51118582,-123.4943803,SC,SC+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-03.50134,PKO,50134,DAKOTA CREEK,PKO-03,49.5108119,-123.4947562,SC,SC+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-03.50164,PKO,50164,OUILLET CREEK,PKO-03,49.46677177,-123.4871835,SC,SC+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-03.50464,PKO,50464,KLITE RIVER,PKO-03,50.51168531,-124.330162,SC,SC+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-03.50474,PKO,50474,LITTLE TOBA RIVER,PKO-03,50.51013831,-124.2062453,SC,SC+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-03.50494,PKO,50494,TAHUMMING RIVER,PKO-03,50.49778436,-124.3921008,SC,SC+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-03.50504,PKO,50504,BREM RIVER,PKO-03,50.43702353,-124.6663295,SC,SC+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-03.50514,PKO,50514,BREM RIVER TRIBUTARY,PKO-03,50.43999503,-124.6658808,SC,SC+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-03.50524,PKO,50524,QUATAM RIVER,PKO-03,50.37863448,-124.9374335,SC,SC+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-03.51274,PKO,51274,WILFRED CREEK,PKO-03,49.48326825,-124.7983125,EVI,EVI+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-03.51294,PKO,51294,ROSEWALL CREEK,PKO-03,49.46712329,-124.7777131,EVI,EVI+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-03.51314,PKO,51314,COOK CREEK,PKO-03,49.45499171,-124.7570527,EVI,EVI+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-03.51354,PKO,51354,NILE CREEK,PKO-03,49.4199523,-124.6406458,EVI,EVI+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-03.51364,PKO,51364,QUALICUM RIVER,PKO-03,49.39884025,-124.6091444,EVI,EVI+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-03.51384,PKO,51384,LITTLE QUALICUM RIVER,PKO-03,49.36571315,-124.4997569,EVI,EVI+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-03.51414,PKO,51414,ENGLISHMAN RIVER,PKO-03,49.3291102,-124.2950009,EVI,EVI+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-03.51474,PKO,51474,DEPARTURE CREEK,PKO-03,49.20500281,-123.9705913,EVI,EVI+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-03.51514,PKO,51514,NANAIMO RIVER,PKO-03,49.13789534,-123.8957789,EVI,EVI+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-03.51564,PKO,51564,BUSH CREEK,PKO-03,49.0150107,-123.8486066,EVI,EVI+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-03.52034,PKO,52034,TRENT RIVER,PKO-03,49.64506786,-124.9285996,EVI,EVI+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-03.52054,PKO,52054,TSABLE RIVER,PKO-03,49.5193022,-124.8333725,EVI,EVI+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-03.52824,PKO,52824,VILLAGE BAY CREEK,PKO-03,50.16558108,-125.1873809,SC,SC+SFj,SFj,Pink,NA,NA,no,Raw_ts
PKO-03.52834,PKO,52834,OPEN BAY CREEK,PKO-03,50.13952656,-125.2200566,SC,SC+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-03.52844,PKO,52844,HYACINTHE CREEK,PKO-03,50.12974366,-125.2389864,SC,SC+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-03.52854,PKO,52854,DREW CREEK,PKO-03,50.08872167,-125.1920981,SC,SC+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-03.52894,PKO,52894,MENZIES CREEK,PKO-03,50.13892225,-125.3920762,EVI,EVI+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-03.52904,PKO,52904,MOHUN CREEK,PKO-03,50.11247238,-125.3745166,EVI,EVI+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-03.52914,PKO,52914,CAMPBELL RIVER,PKO-03,50.04298377,-125.2606882,EVI,EVI+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-03.52934,PKO,52934,KINGFISHER CREEK,PKO-03,50.03858606,-125.2899656,EVI,EVI+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-03.52944,PKO,52944,QUINSAM RIVER,PKO-03,50.03764618,-125.2947099,EVI,EVI+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-03.52954,PKO,52954,SIMMS CREEK,PKO-03,49.98035708,-125.2229995,EVI,EVI+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-03.52964,PKO,52964,WILLOW CREEK,PKO-03,49.96669931,-125.2079135,EVI,EVI+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-03.52994,PKO,52994,OYSTER RIVER,PKO-03,49.87421702,-125.1131617,EVI,EVI+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-03.53064,PKO,53064,PUNTLEDGE RIVER,PKO-03,49.69652863,-124.9951978,EVI,EVI+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-03.53074,PKO,53074,TSOLUM RIVER,PKO-03,49.69591391,-124.9941651,EVI,EVI+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-03.53104,PKO,53104,MORRISON CREEK,PKO-03,49.69028735,-125.0107204,EVI,EVI+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-03.53124,PKO,53124,MILLARD CREEK,PKO-03,49.66884872,-124.9748616,EVI,EVI+GStr,GStr,Pink,NA,NA,no,Raw_ts
PKO-04.52609,PKO,52609,MILLS CREEK,PKO-04,50.58921578,-127.1236624,EVI,EVI+SFj,SFj,Pink,NA,NA,no,Raw_ts
PKO-04.52619,PKO,52619,HYDE CREEK,PKO-04,50.5823943,-127.0180906,EVI,EVI+SFj,SFj,Pink,NA,NA,no,Raw_ts
PKO-04.52629,PKO,52629,NIMPKISH RIVER,PKO-04,50.56689782,-126.9794859,EVI,EVI+SFj,SFj,Pink,NA,NA,no,Raw_ts
PKO-04.52659,PKO,52659,KOKISH RIVER,PKO-04,50.52871336,-126.8711745,EVI,EVI+SFj,SFj,Pink,NA,NA,no,Raw_ts
PKO-04.52674,PKO,52674,TSITIKA RIVER,PKO-04,50.47815337,-126.5831019,EVI,EVI+SFj,SFj,Pink,NA,NA,no,Raw_ts
PKO-04.52684,PKO,52684,NAKA CREEK,PKO-04,50.47527616,-126.4250523,EVI,EVI+SFj,SFj,Pink,NA,NA,no,Raw_ts
PKO-04.52694,PKO,52694,ADAM RIVER,PKO-04,50.46751497,-126.2754215,EVI,EVI+SFj,SFj,Pink,NA,NA,no,Raw_ts
PKO-04.52704,PKO,52704,EVE RIVER,PKO-04,50.42962669,-126.2465586,EVI,EVI+SFj,SFj,Pink,NA,NA,no,Raw_ts
PKO-04.52714,PKO,52714,SALMON RIVER,PKO-04,50.37806156,-125.9445231,EVI,EVI+SFj,SFj,Pink,NA,NA,no,Raw_ts
PKO-04.52724,PKO,52724,WHITE RIVER,PKO-04,50.30679796,-125.9016743,EVI,EVI+SFj,SFj,Pink,NA,NA,no,Raw_ts
PKO-04.52734,PKO,52734,AMOR DE COSMOS CREEK,PKO-04,50.35819094,-125.6869622,EVI,EVI+SFj,SFj,Pink,NA,NA,no,Raw_ts
PKO-04.52744,PKO,52744,PYE CREEK,PKO-04,50.33658586,-125.5203853,EVI,EVI+SFj,SFj,Pink,NA,NA,no,Raw_ts
PKO-05.39734,PKO,39734,EAST CREEK,PKO-05,50.2418389,-127.7246372,WVI,WVI+WQCI,WQCI,Pink,NA,NA,no,Raw_ts
PKO-05.39744,PKO,39744,KLASKISH RIVER,PKO-05,50.26767076,-127.7147143,WVI,WVI+WQCI,WQCI,Pink,NA,NA,no,Raw_ts
PKO-05.39774,PKO,39774,KEITH RIVER,PKO-05,50.33751696,-127.8695029,WVI,WVI+WQCI,WQCI,Pink,NA,NA,no,Raw_ts
PKO-05.39844,PKO,39844,KLOOTCHLIMMIS CREEK,PKO-05,50.48461794,-127.6661497,WVI,WVI+WQCI,WQCI,Pink,NA,NA,no,Raw_ts
PKO-05.39904,PKO,39904,CAYEGHLE CREEK,PKO-05,50.33261722,-127.4344802,WVI,WVI+WQCI,WQCI,Pink,NA,NA,no,Raw_ts
PKO-05.39914,PKO,39914,COLONIAL CREEK,PKO-05,50.33128625,-127.434229,WVI,WVI+WQCI,WQCI,Pink,NA,NA,no,Raw_ts
PKO-05.39954,PKO,39954,MARBLE RIVER,PKO-05,50.53776311,-127.5187813,WVI,WVI+WQCI,WQCI,Pink,NA,NA,no,Raw_ts
PKO-05.41079,PKO,41079,WAUKWAAS CREEK,PKO-05,50.58797276,-127.4161795,WVI,WVI+WQCI,WQCI,Pink,NA,NA,no,Raw_ts
PKO-05.42169,PKO,42169,GOODSPEED RIVER,PKO-05,50.65289692,-128.0155995,WVI,WVI+WQCI,WQCI,Pink,NA,NA,no,Raw_ts
PKO-05.42259,PKO,42259,KOPRINO RIVER,PKO-05,50.50880672,-127.8495872,WVI,WVI+WQCI,WQCI,Pink,NA,NA,no,Raw_ts
PKO-05.42339,PKO,42339,DENAD CREEK,PKO-05,50.54025026,-128.0042805,WVI,WVI+WQCI,WQCI,Pink,NA,NA,no,Raw_ts
PKO-05.42369,PKO,42369,KWATLEO CREEK,PKO-05,50.50543797,-128.0934725,WVI,WVI+WQCI,WQCI,Pink,NA,NA,no,Raw_ts
PKO-05.42399,PKO,42399,SAN JOSEF RIVER,PKO-05,50.67834486,-128.2593904,WVI,WVI+WQCI,WQCI,Pink,NA,NA,no,Raw_ts
PKO-05.42419,PKO,42419,FISHERMAN RIVER,PKO-05,50.77343117,-128.3468064,WVI,WVI+WQCI,WQCI,Pink,NA,NA,no,Raw_ts
PKO-05.44788,PKO,44788,CAYEGHLE SYSTEM,PKO-05,50.33261722,-127.4344802,WVI,WVI+WQCI,WQCI,Pink,NA,NA,no,Raw_ts
PKO-05.52514,PKO,52514,STRANBY RIVER,PKO-05,50.83823015,-128.1467195,EVI,EVI+SFj,SFj,Pink,NA,NA,no,Raw_ts
PKO-05.52524,PKO,52524,NAHWITTI RIVER,PKO-05,50.85617821,-128.0062352,EVI,EVI+SFj,SFj,Pink,NA,NA,no,Raw_ts
PKO-05.52534,PKO,52534,SHUSHARTIE RIVER,PKO-05,50.84575318,-127.868788,EVI,EVI+SFj,SFj,Pink,NA,NA,no,Raw_ts
PKO-05.52549,PKO,52549,SONGHEES CREEK,PKO-05,50.78411648,-127.5759936,EVI,EVI+SFj,SFj,Pink,NA,NA,no,Raw_ts
PKO-05.52559,PKO,52559,TSULQUATE RIVER,PKO-05,50.7311613,-127.4972964,EVI,EVI+SFj,SFj,Pink,NA,NA,no,Raw_ts
PKO-05.52569,PKO,52569,QUATSE RIVER,PKO-05,50.69853943,-127.4797992,EVI,EVI+SFj,SFj,Pink,NA,NA,no,Raw_ts
PKO-05.52579,PKO,52579,QUATSESE RIVER,PKO-05,50.7004595,-127.4693689,EVI,EVI+SFj,SFj,Pink,NA,NA,no,Raw_ts
PKO-05.52589,PKO,52589,KEOGH RIVER,PKO-05,50.67742263,-127.3482306,EVI,EVI+SFj,SFj,Pink,NA,NA,no,Raw_ts
PKO-05.52599,PKO,52599,CLUXEWE RIVER,PKO-05,50.61155445,-127.1759523,EVI,EVI+SFj,SFj,Pink,NA,NA,no,Raw_ts
PKO-06.3304,PKO,3304,SOMASS-SPROAT-GC SYSTEM,PKO-06,49.24617639,-124.8201476,WVI,WVI+WVI,WVI,Pink,NA,NA,no,Raw_ts
PKO-06.39564,PKO,39564,TWIN RIVERS EAST CREEK,PKO-06,48.95203636,-125.4434467,WVI,WVI+WVI,WVI,Pink,NA,NA,no,Raw_ts
PKO-06.39584,PKO,39584,ITATSOO CREEK,PKO-06,48.92742163,-125.5046496,WVI,WVI+WVI,WVI,Pink,NA,NA,no,Raw_ts
